date,open,high,low,close,volume,adjusted,symbol,return
1959-10-05,57.139999,57.139999,57.139999,57.139999,2100000,57.139999,sp500,-0.00104898599564707
1959-10-06,57.09,57.09,57.09,57.09,2330000,57.09,sp500,-0.000875026266626278
1959-10-07,56.939999,56.939999,56.939999,56.939999,2380000,56.939999,sp500,-0.0026274478892977
1959-10-08,56.810001,56.810001,56.810001,56.810001,2510000,56.810001,sp500,-0.00228306993823446
1959-10-09,57,57,57,57,2540000,57,sp500,0.00334446394394528
1959-10-12,57.32,57.32,57.32,57.32,1750000,57.32,sp500,0.00561403508771941
1959-10-13,57.16,57.16,57.16,57.16,2530000,57.16,sp500,-0.00279134682484306
1959-10-14,56.709999,56.709999,56.709999,56.709999,2320000,56.709999,sp500,-0.00787265570328888
1959-10-15,56.869999,56.869999,56.869999,56.869999,2190000,56.869999,sp500,0.0028213719418333
1959-10-16,57.330002,57.330002,57.330002,57.330002,2760000,57.330002,sp500,0.00808867606978514
1959-10-19,57.009998,57.009998,57.009998,57.009998,2470000,57.009998,sp500,-0.00558178944420751
1959-10-20,56.66,56.66,56.66,56.66,2740000,56.66,sp500,-0.00613923894542157
1959-10-21,56.549999,56.549999,56.549999,56.549999,2730000,56.549999,sp500,-0.0019414225202965
1959-10-22,56,56,56,56,3060000,56,sp500,-0.00972588876615188
1959-10-23,56.560001,56.560001,56.560001,56.560001,2880000,56.560001,sp500,0.0100000178571429
1959-10-26,56.939999,56.939999,56.939999,56.939999,3580000,56.939999,sp500,0.0067184935162925
1959-10-27,57.419998,57.419998,57.419998,57.419998,4160000,57.419998,sp500,0.00842990882384798
1959-10-28,57.459999,57.459999,57.459999,57.459999,3920000,57.459999,sp500,0.000696638826075846
1959-10-29,57.41,57.41,57.41,57.41,3890000,57.41,sp500,-0.000870153165161147
1959-10-30,57.52,57.52,57.52,57.52,3560000,57.52,sp500,0.0019160425013065
1959-11-02,57.41,57.41,57.41,57.41,3320000,57.41,sp500,-0.00191237830319901
1959-11-04,57.259998,57.259998,57.259998,57.259998,3940000,57.259998,sp500,-0.00261282006619046
1959-11-05,57.32,57.32,57.32,57.32,3170000,57.32,sp500,0.00104788686859547
1959-11-06,57.599998,57.599998,57.599998,57.599998,3450000,57.599998,sp500,0.00488482205163998
1959-11-09,57.5,57.5,57.5,57.5,3700000,57.5,sp500,-0.00173607644916929
1959-11-10,57.48,57.48,57.48,57.48,3020000,57.48,sp500,-0.000347826086956604
1959-11-11,57.490002,57.490002,57.490002,57.490002,2820000,57.490002,sp500,0.00017400835073067
1959-11-12,57.169998,57.169998,57.169998,57.169998,3600000,57.169998,sp500,-0.00556625480722717
1959-11-13,56.849998,56.849998,56.849998,56.849998,3050000,56.849998,sp500,-0.00559734145871405
1959-11-16,56.220001,56.220001,56.220001,56.220001,3710000,56.220001,sp500,-0.011081741814661
1959-11-17,56.380001,56.380001,56.380001,56.380001,3570000,56.380001,sp500,0.00284596224037781
1959-11-18,56.990002,56.990002,56.990002,56.990002,3660000,56.990002,sp500,0.0108194570624431
1959-11-19,56.939999,56.939999,56.939999,56.939999,3230000,56.939999,sp500,-0.000877399512988153
1959-11-20,56.970001,56.970001,56.970001,56.970001,2960000,56.970001,sp500,0.00052690552383039
1959-11-23,57.080002,57.080002,57.080002,57.080002,3400000,57.080002,sp500,0.00193085831260564
1959-11-24,57.349998,57.349998,57.349998,57.349998,3650000,57.349998,sp500,0.00473013298072411
1959-11-25,57.439999,57.439999,57.439999,57.439999,3550000,57.439999,sp500,0.00156932873825033
1959-11-27,57.700001,57.700001,57.700001,57.700001,3030000,57.700001,sp500,0.00452649729328858
1959-11-30,58.279999,58.279999,58.279999,58.279999,3670000,58.279999,sp500,0.0100519582313352
1959-12-01,58.700001,58.700001,58.700001,58.700001,3990000,58.700001,sp500,0.00720662332200805
1959-12-02,58.599998,58.599998,58.599998,58.599998,3490000,58.599998,sp500,-0.00170362859107964
1959-12-03,58.73,58.73,58.73,58.73,3280000,58.73,sp500,0.00221846423953798
1959-12-04,58.849998,58.849998,58.849998,58.849998,3590000,58.849998,sp500,0.00204321471139113
1959-12-07,58.959999,58.959999,58.959999,58.959999,3620000,58.959999,sp500,0.00186917593438163
1959-12-08,59.34,59.34,59.34,59.34,3870000,59.34,sp500,0.00644506455978733
1959-12-09,58.970001,58.970001,58.970001,58.970001,3430000,58.970001,sp500,-0.00623523761375122
1959-12-10,59.02,59.02,59.02,59.02,3170000,59.02,sp500,0.000847871784841914
1959-12-11,58.880001,58.880001,58.880001,58.880001,2910000,58.880001,sp500,-0.0023720603185361
1959-12-14,59.040001,59.040001,59.040001,59.040001,3100000,59.040001,sp500,0.00271739125819637
1959-12-15,58.900002,58.900002,58.900002,58.900002,3450000,58.900002,sp500,-0.00237125673490413
1959-12-16,58.970001,58.970001,58.970001,58.970001,3270000,58.970001,sp500,0.00118843799020585
1959-12-17,58.860001,58.860001,58.860001,58.860001,3040000,58.860001,sp500,-0.00186535523375697
1959-12-18,59.139999,59.139999,59.139999,59.139999,3230000,59.139999,sp500,0.00475701656885819
1959-12-21,59.209999,59.209999,59.209999,59.209999,3290000,59.209999,sp500,0.00118363207953376
1959-12-22,59.139999,59.139999,59.139999,59.139999,2930000,59.139999,sp500,-0.00118223275092444
1959-12-23,58.959999,58.959999,58.959999,58.959999,2890000,58.959999,sp500,-0.00304362534737279
1959-12-24,59,59,59,59,2320000,59,sp500,0.000678443023718556
1959-12-28,58.98,58.98,58.98,58.98,2830000,58.98,sp500,-0.000338983050847563
1959-12-29,59.299999,59.299999,59.299999,59.299999,3020000,59.299999,sp500,0.00542555103424891
1959-12-30,59.77,59.77,59.77,59.77,3680000,59.77,sp500,0.00792581800886705
1959-12-31,59.889999,59.889999,59.889999,59.889999,3810000,59.889999,sp500,0.00200767943784497
1960-01-04,59.91,59.91,59.91,59.91,3990000,59.91,sp500,0.000333962269727151
1960-01-05,60.389999,60.389999,60.389999,60.389999,3710000,60.389999,sp500,0.00801200133533642
1960-01-06,60.130001,60.130001,60.130001,60.130001,3730000,60.130001,sp500,-0.00430531552086966
1960-01-07,59.689999,59.689999,59.689999,59.689999,3310000,59.689999,sp500,-0.00731751193551455
1960-01-08,59.5,59.5,59.5,59.5,3290000,59.5,sp500,-0.00318309604930633
1960-01-11,58.77,58.77,58.77,58.77,3470000,58.77,sp500,-0.0122689075630251
1960-01-12,58.41,58.41,58.41,58.41,3760000,58.41,sp500,-0.0061255742725882
1960-01-13,58.080002,58.080002,58.080002,58.080002,3470000,58.080002,sp500,-0.00564968327341198
1960-01-14,58.400002,58.400002,58.400002,58.400002,3560000,58.400002,sp500,0.00550964168355228
1960-01-15,58.380001,58.380001,58.380001,58.380001,3400000,58.380001,sp500,-0.000342482864983507
1960-01-18,57.889999,57.889999,57.889999,57.889999,3020000,57.889999,sp500,-0.00839331948623978
1960-01-19,57.27,57.27,57.27,57.27,3100000,57.27,sp500,-0.0107099500899974
1960-01-20,57.07,57.07,57.07,57.07,2720000,57.07,sp500,-0.0034922297887201
1960-01-21,57.209999,57.209999,57.209999,57.209999,2700000,57.209999,sp500,0.00245311021552475
1960-01-22,57.380001,57.380001,57.380001,57.380001,2690000,57.380001,sp500,0.00297154348840301
1960-01-25,56.779999,56.779999,56.779999,56.779999,2790000,56.779999,sp500,-0.0104566397619966
1960-01-26,56.860001,56.860001,56.860001,56.860001,3060000,56.860001,sp500,0.0014089820607428
1960-01-27,56.720001,56.720001,56.720001,56.720001,2460000,56.720001,sp500,-0.00246218778645457
1960-01-28,56.130001,56.130001,56.130001,56.130001,2630000,56.130001,sp500,-0.0104019744287381
1960-01-29,55.610001,55.610001,55.610001,55.610001,3060000,55.610001,sp500,-0.00926420792331717
1960-02-01,55.959999,55.959999,55.959999,55.959999,2820000,55.959999,sp500,0.00629379596666446
1960-02-02,56.82,56.82,56.82,56.82,3080000,56.82,sp500,0.0153681382303097
1960-02-03,56.32,56.32,56.32,56.32,3020000,56.32,sp500,-0.00879971840901095
1960-02-04,56.27,56.27,56.27,56.27,2600000,56.27,sp500,-0.000887784090909061
1960-02-05,55.98,55.98,55.98,55.98,2530000,55.98,sp500,-0.00515372312066831
1960-02-08,55.32,55.32,55.32,55.32,3350000,55.32,sp500,-0.0117899249732046
1960-02-09,55.84,55.84,55.84,55.84,2860000,55.84,sp500,0.00939985538684018
1960-02-10,55.490002,55.490002,55.490002,55.490002,2440000,55.490002,sp500,-0.00626787249283678
1960-02-11,55.18,55.18,55.18,55.18,2610000,55.18,sp500,-0.00558662801994492
1960-02-12,55.459999,55.459999,55.459999,55.459999,2230000,55.459999,sp500,0.00507428416092792
1960-02-15,55.169998,55.169998,55.169998,55.169998,2780000,55.169998,sp500,-0.00522901199475323
1960-02-16,54.73,54.73,54.73,54.73,3270000,54.73,sp500,-0.00797531295904708
1960-02-17,55.029999,55.029999,55.029999,55.029999,4210000,55.029999,sp500,0.00548143614105601
1960-02-18,55.799999,55.799999,55.799999,55.799999,3800000,55.799999,sp500,0.0139923680536502
1960-02-19,56.240002,56.240002,56.240002,56.240002,3230000,56.240002,sp500,0.00788535856425376
1960-02-23,55.939999,55.939999,55.939999,55.939999,2960000,55.939999,sp500,-0.00533433480318857
1960-02-24,55.740002,55.740002,55.740002,55.740002,2740000,55.740002,sp500,-0.00357520564131586
1960-02-25,55.93,55.93,55.93,55.93,3600000,55.93,sp500,0.00340864716868872
1960-02-26,56.16,56.16,56.16,56.16,3380000,56.16,sp500,0.00411228321115664
1960-02-29,56.119999,56.119999,56.119999,56.119999,2990000,56.119999,sp500,-0.000712268518518466
1960-03-01,56.009998,56.009998,56.009998,56.009998,2920000,56.009998,sp500,-0.00196010338489128
1960-03-02,55.619999,55.619999,55.619999,55.619999,3110000,55.619999,sp500,-0.00696302470855303
1960-03-03,54.779999,54.779999,54.779999,54.779999,3160000,54.779999,sp500,-0.0151024813934284
1960-03-04,54.57,54.57,54.57,54.57,4060000,54.57,sp500,-0.00383349769685093
1960-03-07,54.02,54.02,54.02,54.02,2900000,54.02,sp500,-0.0100787978742899
1960-03-08,53.470001,53.470001,53.470001,53.470001,3370000,53.470001,sp500,-0.010181395779341
1960-03-09,54.040001,54.040001,54.040001,54.040001,3580000,54.040001,sp500,0.0106601830809765
1960-03-10,53.830002,53.830002,53.830002,53.830002,3350000,53.830002,sp500,-0.00388599178597349
1960-03-11,54.240002,54.240002,54.240002,54.240002,2770000,54.240002,sp500,0.0076165704025053
1960-03-14,54.32,54.32,54.32,54.32,2530000,54.32,sp500,0.00147488932614714
1960-03-15,54.740002,54.740002,54.740002,54.740002,2690000,54.740002,sp500,0.00773199558173787
1960-03-16,55.040001,55.040001,55.040001,55.040001,2960000,55.040001,sp500,0.00548043458237357
1960-03-17,54.959999,54.959999,54.959999,54.959999,2140000,54.959999,sp500,-0.00145352468289373
1960-03-18,55.009998,55.009998,55.009998,55.009998,2620000,55.009998,sp500,0.000909734368808923
1960-03-21,55.07,55.07,55.07,55.07,2500000,55.07,sp500,0.00109074717654045
1960-03-22,55.290001,55.290001,55.290001,55.290001,2490000,55.290001,sp500,0.00399493372071902
1960-03-23,55.740002,55.740002,55.740002,55.740002,3020000,55.740002,sp500,0.00813892190018239
1960-03-24,55.98,55.98,55.98,55.98,2940000,55.98,sp500,0.00430566902383678
1960-03-25,55.98,55.98,55.98,55.98,2640000,55.98,sp500,0
1960-03-28,55.860001,55.860001,55.860001,55.860001,2500000,55.860001,sp500,-0.00214360485887821
1960-03-29,55.779999,55.779999,55.779999,55.779999,2320000,55.779999,sp500,-0.00143218758624797
1960-03-30,55.66,55.66,55.66,55.66,2450000,55.66,sp500,-0.00215129082379506
1960-03-31,55.34,55.34,55.34,55.34,2690000,55.34,sp500,-0.00574919151994235
1960-04-01,55.43,55.43,55.43,55.43,2260000,55.43,sp500,0.00162631008312242
1960-04-04,55.540001,55.540001,55.540001,55.540001,2450000,55.540001,sp500,0.00198450297672736
1960-04-05,55.369999,55.369999,55.369999,55.369999,2840000,55.369999,sp500,-0.0030608929949425
1960-04-06,56.509998,56.509998,56.509998,56.509998,3450000,56.509998,sp500,0.0205887487915613
1960-04-07,56.52,56.52,56.52,56.52,3070000,56.52,sp500,0.000176995228348797
1960-04-08,56.389999,56.389999,56.389999,56.389999,2820000,56.389999,sp500,-0.00230008846426044
1960-04-11,56.169998,56.169998,56.169998,56.169998,2520000,56.169998,sp500,-0.0039014187604437
1960-04-12,56.299999,56.299999,56.299999,56.299999,2470000,56.299999,sp500,0.00231442059157638
1960-04-13,56.299999,56.299999,56.299999,56.299999,2730000,56.299999,sp500,0
1960-04-14,56.43,56.43,56.43,56.43,2730000,56.43,sp500,0.00230907641756795
1960-04-18,56.59,56.59,56.59,56.59,3200000,56.59,sp500,0.00283537125642397
1960-04-19,56.130001,56.130001,56.130001,56.130001,3080000,56.130001,sp500,-0.00812862696589511
1960-04-20,55.439999,55.439999,55.439999,55.439999,3150000,55.439999,sp500,-0.0122929269144321
1960-04-21,55.59,55.59,55.59,55.59,2700000,55.59,sp500,0.00270564579194899
1960-04-22,55.419998,55.419998,55.419998,55.419998,2850000,55.419998,sp500,-0.00305813995322901
1960-04-25,54.860001,54.860001,54.860001,54.860001,2980000,54.860001,sp500,-0.0101046015916493
1960-04-26,55.040001,55.040001,55.040001,55.040001,2940000,55.040001,sp500,0.00328107905065478
1960-04-27,55.040001,55.040001,55.040001,55.040001,3020000,55.040001,sp500,0
1960-04-28,54.560001,54.560001,54.560001,54.560001,3190000,54.560001,sp500,-0.0087209300741109
1960-04-29,54.369999,54.369999,54.369999,54.369999,2850000,54.369999,sp500,-0.00348244128514585
1960-05-02,54.130001,54.130001,54.130001,54.130001,2930000,54.130001,sp500,-0.00441416230300096
1960-05-03,54.830002,54.830002,54.830002,54.830002,2910000,54.830002,sp500,0.0129318490128976
1960-05-04,55.040001,55.040001,55.040001,55.040001,2870000,55.040001,sp500,0.0038300016841144
1960-05-05,54.860001,54.860001,54.860001,54.860001,2670000,54.860001,sp500,-0.00327034877779164
1960-05-06,54.75,54.75,54.75,54.75,2560000,54.75,sp500,-0.00200512209250592
1960-05-09,54.799999,54.799999,54.799999,54.799999,2670000,54.799999,sp500,0.000913223744292146
1960-05-10,54.419998,54.419998,54.419998,54.419998,2870000,54.419998,sp500,-0.00693432494405699
1960-05-11,54.57,54.57,54.57,54.57,2900000,54.57,sp500,0.00275637643353099
1960-05-12,54.849998,54.849998,54.849998,54.849998,3220000,54.849998,sp500,0.00513098772219167
1960-05-13,55.299999,55.299999,55.299999,55.299999,3750000,55.299999,sp500,0.0082042117850214
1960-05-16,55.25,55.25,55.25,55.25,3530000,55.25,sp500,-0.000904141065174335
1960-05-17,55.459999,55.459999,55.459999,55.459999,4080000,55.459999,sp500,0.00380088687782809
1960-05-18,55.439999,55.439999,55.439999,55.439999,5240000,55.439999,sp500,-0.000360620273361367
1960-05-19,55.68,55.68,55.68,55.68,3700000,55.68,sp500,0.00432902244460709
1960-05-20,55.73,55.73,55.73,55.73,3170000,55.73,sp500,0.000897988505747183
1960-05-23,55.759998,55.759998,55.759998,55.759998,2530000,55.759998,sp500,0.00053827382020466
1960-05-24,55.700001,55.700001,55.700001,55.700001,3240000,55.700001,sp500,-0.00107598640875139
1960-05-25,55.669998,55.669998,55.669998,55.669998,3440000,55.669998,sp500,-0.000538653491227059
1960-05-26,55.709999,55.709999,55.709999,55.709999,3720000,55.709999,sp500,0.000718537837921307
1960-05-27,55.740002,55.740002,55.740002,55.740002,3040000,55.740002,sp500,0.000538556821729541
1960-05-31,55.830002,55.830002,55.830002,55.830002,3750000,55.830002,sp500,0.00161463933926664
1960-06-01,55.889999,55.889999,55.889999,55.889999,3770000,55.889999,sp500,0.00107463725328194
1960-06-02,56.130001,56.130001,56.130001,56.130001,3730000,56.130001,sp500,0.00429418508309509
1960-06-03,56.23,56.23,56.23,56.23,3340000,56.23,sp500,0.00178156063100721
1960-06-06,56.889999,56.889999,56.889999,56.889999,3220000,56.889999,sp500,0.0117374888849371
1960-06-07,57.43,57.43,57.43,57.43,3710000,57.43,sp500,0.00949201985396408
1960-06-08,57.889999,57.889999,57.889999,57.889999,3800000,57.889999,sp500,0.00800973358871682
1960-06-09,58,58,58,58,3820000,58,sp500,0.00190017277422982
1960-06-10,57.970001,57.970001,57.970001,57.970001,2940000,57.970001,sp500,-0.000517224137930983
1960-06-13,57.990002,57.990002,57.990002,57.990002,3180000,57.990002,sp500,0.000345023281955736
1960-06-14,57.91,57.91,57.91,57.91,3430000,57.91,sp500,-0.0013795826390901
1960-06-15,57.57,57.57,57.57,57.57,3630000,57.57,sp500,-0.00587117941633564
1960-06-16,57.5,57.5,57.5,57.5,3540000,57.5,sp500,-0.00121591106479069
1960-06-17,57.439999,57.439999,57.439999,57.439999,3920000,57.439999,sp500,-0.00104349565217388
1960-06-20,57.16,57.16,57.16,57.16,3970000,57.16,sp500,-0.00487463448597902
1960-06-21,57.110001,57.110001,57.110001,57.110001,3860000,57.110001,sp500,-0.000874720083974823
1960-06-22,57.279999,57.279999,57.279999,57.279999,3600000,57.279999,sp500,0.0029766765369168
1960-06-23,57.59,57.59,57.59,57.59,3620000,57.59,sp500,0.00541202872576885
1960-06-24,57.68,57.68,57.68,57.68,3220000,57.68,sp500,0.00156277131446436
1960-06-27,57.330002,57.330002,57.330002,57.330002,2960000,57.330002,sp500,-0.00606792649098475
1960-06-28,56.939999,56.939999,56.939999,56.939999,3120000,56.939999,sp500,-0.00680277317973932
1960-06-29,56.939999,56.939999,56.939999,56.939999,3160000,56.939999,sp500,0
1960-06-30,56.919998,56.919998,56.919998,56.919998,2940000,56.919998,sp500,-0.000351264495104808
1960-07-01,57.060001,57.060001,57.060001,57.060001,2620000,57.060001,sp500,0.00245964520237685
1960-07-05,57.02,57.02,57.02,57.02,2780000,57.02,sp500,-0.000701033987013044
1960-07-06,56.939999,56.939999,56.939999,56.939999,2970000,56.939999,sp500,-0.00140303402314979
1960-07-07,57.240002,57.240002,57.240002,57.240002,3050000,57.240002,sp500,0.00526875667841154
1960-07-08,57.380001,57.380001,57.380001,57.380001,3010000,57.380001,sp500,0.00244582451272457
1960-07-11,56.869999,56.869999,56.869999,56.869999,2920000,56.869999,sp500,-0.00888814902599955
1960-07-12,56.25,56.25,56.25,56.25,2860000,56.25,sp500,-0.0109020399314584
1960-07-13,56.099998,56.099998,56.099998,56.099998,2590000,56.099998,sp500,-0.00266670222222221
1960-07-14,56.119999,56.119999,56.119999,56.119999,2480000,56.119999,sp500,0.00035652407688147
1960-07-15,56.049999,56.049999,56.049999,56.049999,2140000,56.049999,sp500,-0.00124732717832021
1960-07-18,55.700001,55.700001,55.700001,55.700001,2350000,55.700001,sp500,-0.00624438904985525
1960-07-19,55.700001,55.700001,55.700001,55.700001,2490000,55.700001,sp500,0
1960-07-20,55.610001,55.610001,55.610001,55.610001,2370000,55.610001,sp500,-0.00161579889379182
1960-07-21,55.099998,55.099998,55.099998,55.099998,2510000,55.099998,sp500,-0.00917106619005448
1960-07-22,54.720001,54.720001,54.720001,54.720001,2850000,54.720001,sp500,-0.00689649752800348
1960-07-25,54.18,54.18,54.18,54.18,2840000,54.18,sp500,-0.0098684391471412
1960-07-26,54.509998,54.509998,54.509998,54.509998,2720000,54.509998,sp500,0.00609077150239945
1960-07-27,54.169998,54.169998,54.169998,54.169998,2560000,54.169998,sp500,-0.00623738786414929
1960-07-28,54.57,54.57,54.57,54.57,3020000,54.57,sp500,0.00738419816814462
1960-07-29,55.509998,55.509998,55.509998,55.509998,2730000,55.509998,sp500,0.0172255451713397
1960-08-01,55.529999,55.529999,55.529999,55.529999,2440000,55.529999,sp500,0.000360313470016527
1960-08-02,55.040001,55.040001,55.040001,55.040001,2090000,55.040001,sp500,-0.00882402320950881
1960-08-03,54.720001,54.720001,54.720001,54.720001,2470000,54.720001,sp500,-0.0058139533827406
1960-08-04,54.889999,54.889999,54.889999,54.889999,2840000,54.889999,sp500,0.00310668853971685
1960-08-05,55.439999,55.439999,55.439999,55.439999,3e+06,55.439999,sp500,0.010020040262708
1960-08-08,55.52,55.52,55.52,55.52,2960000,55.52,sp500,0.00144301950654802
1960-08-09,55.84,55.84,55.84,55.84,2700000,55.84,sp500,0.00576368876080702
1960-08-10,56.07,56.07,56.07,56.07,2810000,56.07,sp500,0.00411891117478502
1960-08-11,56.279999,56.279999,56.279999,56.279999,3070000,56.279999,sp500,0.00374530051721056
1960-08-12,56.66,56.66,56.66,56.66,3160000,56.66,sp500,0.00675197240142089
1960-08-15,56.610001,56.610001,56.610001,56.610001,2450000,56.610001,sp500,-0.000882439110483579
1960-08-16,56.720001,56.720001,56.720001,56.720001,2710000,56.720001,sp500,0.00194311955585391
1960-08-17,56.84,56.84,56.84,56.84,3090000,56.84,sp500,0.00211563818554938
1960-08-18,56.810001,56.810001,56.810001,56.810001,2890000,56.810001,sp500,-0.000527779732582778
1960-08-19,57.009998,57.009998,57.009998,57.009998,2570000,57.009998,sp500,0.00352045408342816
1960-08-22,57.189999,57.189999,57.189999,57.189999,2760000,57.189999,sp500,0.00315735846894771
1960-08-23,57.75,57.75,57.75,57.75,3560000,57.75,sp500,0.00979193932141875
1960-08-24,58.07,58.07,58.07,58.07,3500000,58.07,sp500,0.00554112554112551
1960-08-25,57.790001,57.790001,57.790001,57.790001,2680000,57.790001,sp500,-0.00482174961253667
1960-08-26,57.599998,57.599998,57.599998,57.599998,2780000,57.599998,sp500,-0.00328781790469246
1960-08-29,57.439999,57.439999,57.439999,57.439999,2780000,57.439999,sp500,-0.00277776051311662
1960-08-30,56.84,56.84,56.84,56.84,2890000,56.84,sp500,-0.0104456652236362
1960-08-31,56.959999,56.959999,56.959999,56.959999,3130000,56.959999,sp500,0.00211117171006325
1960-09-01,57.09,57.09,57.09,57.09,3460000,57.09,sp500,0.00228232096703507
1960-09-02,57,57,57,57,2680000,57,sp500,-0.0015764582238571
1960-09-06,56.490002,56.490002,56.490002,56.490002,2580000,56.490002,sp500,-0.00894733333333342
1960-09-07,55.790001,55.790001,55.790001,55.790001,2850000,55.790001,sp500,-0.0123915909933938
1960-09-08,55.740002,55.740002,55.740002,55.740002,2670000,55.740002,sp500,-0.000896200019784854
1960-09-09,56.110001,56.110001,56.110001,56.110001,2750000,56.110001,sp500,0.00663794378765892
1960-09-12,55.720001,55.720001,55.720001,55.720001,2160000,55.720001,sp500,-0.00695063256192052
1960-09-13,55.830002,55.830002,55.830002,55.830002,2180000,55.830002,sp500,0.00197417440821646
1960-09-14,55.439999,55.439999,55.439999,55.439999,2530000,55.439999,sp500,-0.00698554515545247
1960-09-15,55.220001,55.220001,55.220001,55.220001,2870000,55.220001,sp500,-0.00396821796479463
1960-09-16,55.110001,55.110001,55.110001,55.110001,2340000,55.110001,sp500,-0.00199203183643559
1960-09-19,53.860001,53.860001,53.860001,53.860001,3790000,53.860001,sp500,-0.0226819084978787
1960-09-20,54.009998,54.009998,54.009998,54.009998,3660000,54.009998,sp500,0.00278494239166482
1960-09-21,54.57,54.57,54.57,54.57,2930000,54.57,sp500,0.0103684877011103
1960-09-22,54.360001,54.360001,54.360001,54.360001,1970000,54.360001,sp500,-0.00384824995418731
1960-09-23,53.900002,53.900002,53.900002,53.900002,2580000,53.900002,sp500,-0.00846208593704767
1960-09-26,53.060001,53.060001,53.060001,53.060001,3930000,53.060001,sp500,-0.0155844335590192
1960-09-27,52.939999,52.939999,52.939999,52.939999,3170000,52.939999,sp500,-0.00226162830264554
1960-09-28,52.48,52.48,52.48,52.48,3520000,52.48,sp500,-0.00868906325442131
1960-09-29,52.619999,52.619999,52.619999,52.619999,2850000,52.619999,sp500,0.00266766387195139
1960-09-30,53.52,53.52,53.52,53.52,3370000,53.52,sp500,0.0171037821570466
1960-10-03,53.360001,53.360001,53.360001,53.360001,2220000,53.360001,sp500,-0.0029895179372198
1960-10-04,52.990002,52.990002,52.990002,52.990002,2270000,52.990002,sp500,-0.00693401411293082
1960-10-05,53.389999,53.389999,53.389999,53.389999,2650000,53.389999,sp500,0.00754853717499393
1960-10-06,53.720001,53.720001,53.720001,53.720001,2510000,53.720001,sp500,0.00618097033491227
1960-10-07,54.029999,54.029999,54.029999,54.029999,2530000,54.029999,sp500,0.00577062535795547
1960-10-10,54.139999,54.139999,54.139999,54.139999,2030000,54.139999,sp500,0.00203590601584147
1960-10-11,54.220001,54.220001,54.220001,54.220001,2350000,54.220001,sp500,0.00147768750420552
1960-10-12,54.150002,54.150002,54.150002,54.150002,1890000,54.150002,sp500,-0.00129101805070053
1960-10-13,54.57,54.57,54.57,54.57,2220000,54.57,sp500,0.00775619546606854
1960-10-14,54.860001,54.860001,54.860001,54.860001,2470000,54.860001,sp500,0.00531429356789448
1960-10-17,54.630001,54.630001,54.630001,54.630001,2280000,54.630001,sp500,-0.00419248989805887
1960-10-18,54.349998,54.349998,54.349998,54.349998,2220000,54.349998,sp500,-0.00512544380147462
1960-10-19,54.25,54.25,54.25,54.25,2410000,54.25,sp500,-0.00183988967212101
1960-10-20,53.860001,53.860001,53.860001,53.860001,2910000,53.860001,sp500,-0.00718892165898621
1960-10-21,53.720001,53.720001,53.720001,53.720001,3090000,53.720001,sp500,-0.00259933155218461
1960-10-24,52.700001,52.700001,52.700001,52.700001,4420000,52.700001,sp500,-0.0189873414187018
1960-10-25,52.200001,52.200001,52.200001,52.200001,3030000,52.200001,sp500,-0.00948766585412397
1960-10-26,53.049999,53.049999,53.049999,53.049999,3020000,53.049999,sp500,0.0162834862780941
1960-10-27,53.619999,53.619999,53.619999,53.619999,2900000,53.619999,sp500,0.0107445807868913
1960-10-28,53.41,53.41,53.41,53.41,2490000,53.41,sp500,-0.0039164305094449
1960-10-31,53.389999,53.389999,53.389999,53.389999,2460000,53.389999,sp500,-0.00037448043437549
1960-11-01,53.939999,53.939999,53.939999,53.939999,2600000,53.939999,sp500,0.0103015547911884
1960-11-02,54.220001,54.220001,54.220001,54.220001,2780000,54.220001,sp500,0.00519099008511303
1960-11-03,54.43,54.43,54.43,54.43,2580000,54.43,sp500,0.00387309103885847
1960-11-04,54.900002,54.900002,54.900002,54.900002,3050000,54.900002,sp500,0.00863498070916768
1960-11-07,55.110001,55.110001,55.110001,55.110001,3540000,55.110001,sp500,0.0038251182577369
1960-11-09,55.349998,55.349998,55.349998,55.349998,3450000,55.349998,sp500,0.00435487199501239
1960-11-10,56.43,56.43,56.43,56.43,4030000,56.43,sp500,0.0195122319606948
1960-11-11,55.869999,55.869999,55.869999,55.869999,2730000,55.869999,sp500,-0.00992381711855394
1960-11-14,55.59,55.59,55.59,55.59,2660000,55.59,sp500,-0.00501161634171488
1960-11-15,55.810001,55.810001,55.810001,55.810001,2990000,55.810001,sp500,0.00395756431012773
1960-11-16,55.700001,55.700001,55.700001,55.700001,3110000,55.700001,sp500,-0.00197097290860104
1960-11-17,55.549999,55.549999,55.549999,55.549999,2450000,55.549999,sp500,-0.00269303406296173
1960-11-18,55.82,55.82,55.82,55.82,2760000,55.82,sp500,0.00486050413790284
1960-11-21,55.93,55.93,55.93,55.93,3090000,55.93,sp500,0.00197061984951619
1960-11-22,55.720001,55.720001,55.720001,55.720001,3430000,55.720001,sp500,-0.00375467548721609
1960-11-23,55.799999,55.799999,55.799999,55.799999,3e+06,55.799999,sp500,0.00143571425994771
1960-11-25,56.130001,56.130001,56.130001,56.130001,3190000,56.130001,sp500,0.00591401444290352
1960-11-28,56.029999,56.029999,56.029999,56.029999,3860000,56.029999,sp500,-0.00178161407836075
1960-11-29,55.830002,55.830002,55.830002,55.830002,3630000,55.830002,sp500,-0.00356946285149851
1960-11-30,55.540001,55.540001,55.540001,55.540001,3080000,55.540001,sp500,-0.00519435768603416
